decimalLatitude,decimalLongitude,eventDate,scientificName,taxonConceptID,recordID,dataResourceName,occurrenceStatus,date,excluded_notes,geometry,state
-16.585887,144.907309,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,2d275417-7709-47a0-837a-8989e1e063cb,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.585887,144.907309,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,667e675d-29d9-4b97-aa96-453110ab061e,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.585887,144.907309,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,70b57eb9-4e21-4ccf-a9bc-2d4e6aefda46,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.585887,144.907309,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,ba887488-1187-486b-9533-346a325e562e,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.585887,144.907309,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,60b9c2a6-b6b9-4af7-9252-ba8211921ded,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.585887,144.907309,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,28b317e3-7a8f-415e-9f13-4f3791ced9f9,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.585887,144.907309,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,9d46cffe-939a-43b7-8922-310f0b489183,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.585887,144.907309,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,147ee5dd-d44d-4b65-8b95-33c684a3d855,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.584717,145.227937,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,f9814e7f-3129-4c7b-8dc3-5eb58b0d9976,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.584717,145.227937,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,f1601cc4-9396-456a-8f3d-8375d43e1d12,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.584717,145.227937,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,f05b2e38-d74c-4eb5-9f05-bf878070c69d,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.584717,145.227937,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,de858979-6bf4-4d18-9d07-27e10f3b3b4a,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.584717,145.227937,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,09611be3-ec2d-40f0-ab83-8becd6e7bf91,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.584717,145.227937,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,563e20bc-dcd9-420e-bb5f-90e340a0163c,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.584717,145.227937,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,9b9a7592-697f-4172-9e8d-f4727ee760f7,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.584717,145.227937,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,bcc0b70b-fb9c-4835-ad1a-5afc3758bd5f,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.584717,145.227937,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,c17f80a1-a485-4066-a4bb-2d587c109f5e,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.584717,145.227937,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,3dce017a-aa74-4f5f-b713-f00d2e68ffe7,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.584717,145.227937,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,87da077c-0b8e-4f8f-8872-1d83b5ac5a83,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.584717,145.227937,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,f7fdc03b-f137-4771-b4de-5ece72eb5ed8,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.584717,145.227937,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,90297f15-9a92-47ec-8c94-7f0fa98ffa10,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.584717,145.227937,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,ecffd94d-ea59-41af-bb33-1068a021a5a9,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.584717,145.227937,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,887889be-9edc-4708-8451-4345288b8e85,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.584717,145.227937,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,b6e91fac-f2c7-4df6-ab56-fc0b3136ef43,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.584717,145.227937,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,c4c2f37b-11f4-4909-8295-4771e468db7d,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.584717,145.227937,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,cd4cd8dd-b552-48b1-a1a7-391c5b445693,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,3759e87c-b113-44f6-9f38-e0e6f4435230,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,5b110720-18d0-41a2-a45d-69153bbb1a3d,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,809c56f4-7997-4d0a-9615-bc0cf0885129,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,08799f62-c0ab-4424-90e8-e7e6b0b7956d,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,f7329949-6c13-48b3-ad70-e7ce32d649aa,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,9b2936a8-8fe6-4f66-b676-10b85fb37d23,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,08afcc79-57f1-427a-be01-9624811c9cca,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,b66c55a3-002e-4c83-a240-2ba06bee2e69,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,faa1cacf-4484-41c0-860a-0d7cb7243004,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,b1c496fd-dd83-4968-ba20-bb5107580c3c,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,bfa6a866-4341-442b-a224-86a825b45991,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,bd91a096-702b-4c41-91ce-4da96b7dabe8,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,1850629e-b092-4759-866f-4de792dadea5,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,361fc8e7-fb63-4c1a-b3df-d19c63dc3247,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,d7f15255-4725-4203-8dee-1567e77009f0,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,9c57f1f3-a8ab-4dfd-bcc0-d76d646eb8c1,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,08729894-1522-4e53-b6d5-e13048675825,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,0f3132de-a3da-49cb-9621-efd991e78681,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,e7829215-e1f7-44c1-9437-c267a343e467,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,bff03e32-31f8-41f5-8f1c-a2bc3bd80c18,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,e9ec5bd3-fdf8-4f47-9536-163510656548,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,fae20737-177c-4f39-adf8-63cdf408e512,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,363a1d2a-3d56-4f8b-9b07-4eb3190caf5d,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,109b735d-6e23-4a70-b24c-d208e0834223,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,bf5daa03-9c5e-4797-9856-a995ae4d2863,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,ea9d99f3-2abc-4598-87b1-3d4f81e2398a,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,7df5d2e0-d71f-4630-8926-80aeccd9428c,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,5244434e-336a-42a5-aac8-52e9a2bac916,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,a29937e1-80f8-44f3-81e4-897616d95f89,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,ca59ec05-f9b9-4765-b521-797676aabb60,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,45a2ac1d-62b1-484e-9bdf-32beab1b901a,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,3debd26e-049c-4bd5-a58d-1be26bcaf434,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,a09dec01-025a-4a93-a10b-d215f3eb99de,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,e829cc1b-e859-4283-bba6-0eb5bf5ca401,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,0501a669-7af4-4750-b966-f8aea6a9a9f3,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,12a067e4-3a23-4dc5-bd1a-251c52fca975,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,40733a90-aaa5-4631-abcf-5ca0d972ca78,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,d40ccad4-0749-485b-bdc9-6d0e19645dc8,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,f955bfd3-6527-4e28-b376-27c473705496,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,41210a98-7309-4ad4-834e-9c0e87d1736e,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,7c12214d-b110-4497-ba91-c2dba14a15a6,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,1a8b0090-7266-4096-87b9-8cd635bcd11e,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,69cbc765-b454-4682-bb74-ae0e1cfca2aa,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,48882459-a3e7-4c96-8dc4-fe07dd3d86bb,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,0d8fe581-96e9-414a-ad07-317e8cdec044,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,96ec4248-c3e3-4920-8e7e-122fdc0aa4b2,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,9503ab1f-9d91-4b9b-8b01-32b4ad411db1,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,0edba6c4-67b6-43fc-9057-048620c0b15b,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,03487bf5-e146-4868-94af-5a3c0cf13eee,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,a50b961e-a4ad-4a56-b2fe-d709dc6d981a,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,58829036-ff7e-470b-af0d-8893a4ad8ae5,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,2d70d0cb-e213-4f42-bec5-8f67670ffbc3,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,e5983750-644c-43de-9fe7-450259f1e212,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,71050695-28bc-4628-a1ef-ee38839ac204,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,1b6697eb-1376-4a6d-8189-2f8eaf11a930,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,3ac7e0a5-6f6d-46e5-9d70-412f0ae99776,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,eb912e2d-7612-43b1-ae0c-a8b6e0c1f1be,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,79d4eb02-42f7-4663-9da1-9197d1b230c7,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,21dd36fa-8411-4b3d-8e15-8758d00e8d64,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,32382c26-c1b2-472f-b66e-b168e7505028,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,3ca7ad33-c2b4-4b3a-a5c2-e2213c56049e,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,fc1e45b8-ba42-49f2-9d1d-016d08de28eb,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,50cf5530-2f36-49ee-8f21-9c23506cf583,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,a9191cb1-a4ac-49c0-87d5-a604a54016d1,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,06cd63d6-cb63-4cca-bde1-a28008004e12,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-16.582854,144.919297,NA,Rhinella marina,https://biodiversity.org.au/afd/taxa/e79179f8-44bf-46eb-b139-a2e66f6045c1,a1677494-09c1-41bf-a594-fd8fa0a02151,Northern Gulf Fauna Survey,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
